trade_date,rewards
2014-09-19,"tf.Tensor(0.28190205, shape=(), dtype=float32)"
2014-09-22,"tf.Tensor(0.28065085, shape=(), dtype=float32)"
2014-09-23,"tf.Tensor(0.27941638, shape=(), dtype=float32)"
2014-09-24,"tf.Tensor(0.2781754, shape=(), dtype=float32)"
2014-09-25,"tf.Tensor(0.27692148, shape=(), dtype=float32)"
2014-09-26,"tf.Tensor(0.2756711, shape=(), dtype=float32)"
2014-09-28,"tf.Tensor(0.27441826, shape=(), dtype=float32)"
2014-09-29,"tf.Tensor(0.2731653, shape=(), dtype=float32)"
2014-09-30,"tf.Tensor(0.27191055, shape=(), dtype=float32)"
2014-10-01,"tf.Tensor(0.2706548, shape=(), dtype=float32)"
2014-10-02,"tf.Tensor(0.26940104, shape=(), dtype=float32)"
2014-10-03,"tf.Tensor(0.26814714, shape=(), dtype=float32)"
2014-10-06,"tf.Tensor(0.26689008, shape=(), dtype=float32)"
2014-10-07,"tf.Tensor(0.26563096, shape=(), dtype=float32)"
2014-10-08,"tf.Tensor(0.26437327, shape=(), dtype=float32)"
2014-10-09,"tf.Tensor(0.26310477, shape=(), dtype=float32)"
2014-10-10,"tf.Tensor(0.26183575, shape=(), dtype=float32)"
2014-10-11,"tf.Tensor(0.26057693, shape=(), dtype=float32)"
2014-10-13,"tf.Tensor(0.25931785, shape=(), dtype=float32)"
2014-10-14,"tf.Tensor(0.25806397, shape=(), dtype=float32)"
2014-10-15,"tf.Tensor(0.25681236, shape=(), dtype=float32)"
2014-10-16,"tf.Tensor(0.25555566, shape=(), dtype=float32)"
2014-10-17,"tf.Tensor(0.25430977, shape=(), dtype=float32)"
2014-10-20,"tf.Tensor(0.25306523, shape=(), dtype=float32)"
2014-10-21,"tf.Tensor(0.25181016, shape=(), dtype=float32)"
2014-10-22,"tf.Tensor(0.25055754, shape=(), dtype=float32)"
2014-10-23,"tf.Tensor(0.24930991, shape=(), dtype=float32)"
2014-10-24,"tf.Tensor(0.24806991, shape=(), dtype=float32)"
2014-10-27,"tf.Tensor(0.24682811, shape=(), dtype=float32)"
2014-10-28,"tf.Tensor(0.24558794, shape=(), dtype=float32)"
2014-10-29,"tf.Tensor(0.24432597, shape=(), dtype=float32)"
2014-10-30,"tf.Tensor(0.24305137, shape=(), dtype=float32)"
2014-10-31,"tf.Tensor(0.24177386, shape=(), dtype=float32)"
2014-11-03,"tf.Tensor(0.24048644, shape=(), dtype=float32)"
2014-11-04,"tf.Tensor(0.23919557, shape=(), dtype=float32)"
2014-11-05,"tf.Tensor(0.2379074, shape=(), dtype=float32)"
2014-11-06,"tf.Tensor(0.23662151, shape=(), dtype=float32)"
2014-11-07,"tf.Tensor(0.23533215, shape=(), dtype=float32)"
2014-11-10,"tf.Tensor(0.23404744, shape=(), dtype=float32)"
2014-11-11,"tf.Tensor(0.23274623, shape=(), dtype=float32)"
2014-11-12,"tf.Tensor(0.23145646, shape=(), dtype=float32)"
2014-11-13,"tf.Tensor(0.23015599, shape=(), dtype=float32)"
2014-11-14,"tf.Tensor(0.22886276, shape=(), dtype=float32)"
2014-11-17,"tf.Tensor(0.22757027, shape=(), dtype=float32)"
2014-11-18,"tf.Tensor(0.22627786, shape=(), dtype=float32)"
2014-11-19,"tf.Tensor(0.2249894, shape=(), dtype=float32)"
2014-11-20,"tf.Tensor(0.22370145, shape=(), dtype=float32)"
2014-11-21,"tf.Tensor(0.22241509, shape=(), dtype=float32)"
2014-11-24,"tf.Tensor(0.22111672, shape=(), dtype=float32)"
2014-11-25,"tf.Tensor(0.21979776, shape=(), dtype=float32)"
2014-11-26,"tf.Tensor(0.21846706, shape=(), dtype=float32)"
2014-11-27,"tf.Tensor(0.21712609, shape=(), dtype=float32)"
2014-11-28,"tf.Tensor(0.21577927, shape=(), dtype=float32)"
2014-12-01,"tf.Tensor(0.2144247, shape=(), dtype=float32)"
2014-12-02,"tf.Tensor(0.21307832, shape=(), dtype=float32)"
2014-12-03,"tf.Tensor(0.21170875, shape=(), dtype=float32)"
2014-12-04,"tf.Tensor(0.21033137, shape=(), dtype=float32)"
2014-12-05,"tf.Tensor(0.20892252, shape=(), dtype=float32)"
2014-12-08,"tf.Tensor(0.20751676, shape=(), dtype=float32)"
2014-12-09,"tf.Tensor(0.20609264, shape=(), dtype=float32)"
2014-12-10,"tf.Tensor(0.20471427, shape=(), dtype=float32)"
2014-12-11,"tf.Tensor(0.20330739, shape=(), dtype=float32)"
2014-12-12,"tf.Tensor(0.20190156, shape=(), dtype=float32)"
2014-12-15,"tf.Tensor(0.20049395, shape=(), dtype=float32)"
2014-12-16,"tf.Tensor(0.19907951, shape=(), dtype=float32)"
2014-12-17,"tf.Tensor(0.19765837, shape=(), dtype=float32)"
2014-12-18,"tf.Tensor(0.19623113, shape=(), dtype=float32)"
2014-12-19,"tf.Tensor(0.19479983, shape=(), dtype=float32)"
2014-12-22,"tf.Tensor(0.19336267, shape=(), dtype=float32)"
2014-12-23,"tf.Tensor(0.19193557, shape=(), dtype=float32)"
2014-12-24,"tf.Tensor(0.19052687, shape=(), dtype=float32)"
2014-12-25,"tf.Tensor(0.1891232, shape=(), dtype=float32)"
2014-12-26,"tf.Tensor(0.1876984, shape=(), dtype=float32)"
2014-12-29,"tf.Tensor(0.18625519, shape=(), dtype=float32)"
2014-12-30,"tf.Tensor(0.18481083, shape=(), dtype=float32)"
2014-12-31,"tf.Tensor(0.18337727, shape=(), dtype=float32)"
2015-01-02,"tf.Tensor(0.18192971, shape=(), dtype=float32)"
2015-01-04,"tf.Tensor(0.18047991, shape=(), dtype=float32)"
2015-01-05,"tf.Tensor(0.17902985, shape=(), dtype=float32)"
2015-01-06,"tf.Tensor(0.17755991, shape=(), dtype=float32)"
2015-01-07,"tf.Tensor(0.17608693, shape=(), dtype=float32)"
2015-01-08,"tf.Tensor(0.17460936, shape=(), dtype=float32)"
2015-01-09,"tf.Tensor(0.17313947, shape=(), dtype=float32)"
2015-01-12,"tf.Tensor(0.1716732, shape=(), dtype=float32)"
2015-01-13,"tf.Tensor(0.1702157, shape=(), dtype=float32)"
2015-01-14,"tf.Tensor(0.16874766, shape=(), dtype=float32)"
2015-01-15,"tf.Tensor(0.1672853, shape=(), dtype=float32)"
2015-01-16,"tf.Tensor(0.16580439, shape=(), dtype=float32)"
2015-01-19,"tf.Tensor(0.16431126, shape=(), dtype=float32)"
2015-01-20,"tf.Tensor(0.16287145, shape=(), dtype=float32)"
2015-01-21,"tf.Tensor(0.16140747, shape=(), dtype=float32)"
2015-01-22,"tf.Tensor(0.15990722, shape=(), dtype=float32)"
2015-01-23,"tf.Tensor(0.15839435, shape=(), dtype=float32)"
2015-01-26,"tf.Tensor(0.15688372, shape=(), dtype=float32)"
2015-01-27,"tf.Tensor(0.1553568, shape=(), dtype=float32)"
2015-01-28,"tf.Tensor(0.153836, shape=(), dtype=float32)"
2015-01-29,"tf.Tensor(0.15232791, shape=(), dtype=float32)"
2015-01-30,"tf.Tensor(0.1508292, shape=(), dtype=float32)"
2015-02-02,"tf.Tensor(0.14934656, shape=(), dtype=float32)"
2015-02-03,"tf.Tensor(0.14787465, shape=(), dtype=float32)"
2015-02-04,"tf.Tensor(0.1463778, shape=(), dtype=float32)"
2015-02-05,"tf.Tensor(0.14488696, shape=(), dtype=float32)"
2015-02-06,"tf.Tensor(0.1433995, shape=(), dtype=float32)"
2015-02-09,"tf.Tensor(0.14193086, shape=(), dtype=float32)"
2015-02-10,"tf.Tensor(0.14046241, shape=(), dtype=float32)"
2015-02-11,"tf.Tensor(0.13897592, shape=(), dtype=float32)"
2015-02-12,"tf.Tensor(0.13748267, shape=(), dtype=float32)"
2015-02-13,"tf.Tensor(0.1359819, shape=(), dtype=float32)"
2015-02-15,"tf.Tensor(0.1344668, shape=(), dtype=float32)"
2015-02-16,"tf.Tensor(0.13295133, shape=(), dtype=float32)"
2015-02-17,"tf.Tensor(0.13142149, shape=(), dtype=float32)"
2015-02-18,"tf.Tensor(0.12988497, shape=(), dtype=float32)"
2015-02-19,"tf.Tensor(0.1283479, shape=(), dtype=float32)"
2015-02-20,"tf.Tensor(0.1268109, shape=(), dtype=float32)"
2015-02-23,"tf.Tensor(0.12527245, shape=(), dtype=float32)"
2015-02-24,"tf.Tensor(0.123733796, shape=(), dtype=float32)"
2015-02-25,"tf.Tensor(0.12219515, shape=(), dtype=float32)"
2015-02-26,"tf.Tensor(0.12066223, shape=(), dtype=float32)"
2015-02-27,"tf.Tensor(0.119113155, shape=(), dtype=float32)"
2015-02-28,"tf.Tensor(0.11756014, shape=(), dtype=float32)"
2015-03-02,"tf.Tensor(0.11600683, shape=(), dtype=float32)"
2015-03-03,"tf.Tensor(0.114440136, shape=(), dtype=float32)"
2015-03-04,"tf.Tensor(0.112891965, shape=(), dtype=float32)"
2015-03-05,"tf.Tensor(0.11133664, shape=(), dtype=float32)"
2015-03-06,"tf.Tensor(0.10978743, shape=(), dtype=float32)"
2015-03-09,"tf.Tensor(0.108251244, shape=(), dtype=float32)"
2015-03-10,"tf.Tensor(0.106699914, shape=(), dtype=float32)"
2015-03-11,"tf.Tensor(0.10514954, shape=(), dtype=float32)"
2015-03-12,"tf.Tensor(0.103601195, shape=(), dtype=float32)"
2015-03-13,"tf.Tensor(0.10204078, shape=(), dtype=float32)"
2015-03-16,"tf.Tensor(0.100472204, shape=(), dtype=float32)"
2015-03-17,"tf.Tensor(0.09887339, shape=(), dtype=float32)"
2015-03-18,"tf.Tensor(0.09726419, shape=(), dtype=float32)"
2015-03-19,"tf.Tensor(0.09563085, shape=(), dtype=float32)"
2015-03-20,"tf.Tensor(0.09399278, shape=(), dtype=float32)"
2015-03-23,"tf.Tensor(0.0923436, shape=(), dtype=float32)"
2015-03-24,"tf.Tensor(0.09066961, shape=(), dtype=float32)"
2015-03-25,"tf.Tensor(0.08899334, shape=(), dtype=float32)"
2015-03-26,"tf.Tensor(0.08731609, shape=(), dtype=float32)"
2015-03-27,"tf.Tensor(0.08564429, shape=(), dtype=float32)"
2015-03-30,"tf.Tensor(0.083963536, shape=(), dtype=float32)"
2015-03-31,"tf.Tensor(0.08225765, shape=(), dtype=float32)"
2015-04-01,"tf.Tensor(0.08055684, shape=(), dtype=float32)"
2015-04-02,"tf.Tensor(0.0788327, shape=(), dtype=float32)"
2015-04-03,"tf.Tensor(0.07709515, shape=(), dtype=float32)"
2015-04-06,"tf.Tensor(0.07534567, shape=(), dtype=float32)"
2015-04-07,"tf.Tensor(0.07359467, shape=(), dtype=float32)"
2015-04-08,"tf.Tensor(0.07182208, shape=(), dtype=float32)"
2015-04-09,"tf.Tensor(0.07004217, shape=(), dtype=float32)"
2015-04-10,"tf.Tensor(0.06826576, shape=(), dtype=float32)"
2015-04-13,"tf.Tensor(0.06646073, shape=(), dtype=float32)"
2015-04-14,"tf.Tensor(0.06462711, shape=(), dtype=float32)"
2015-04-15,"tf.Tensor(0.06279635, shape=(), dtype=float32)"
2015-04-16,"tf.Tensor(0.060989413, shape=(), dtype=float32)"
2015-04-17,"tf.Tensor(0.059158184, shape=(), dtype=float32)"
2015-04-20,"tf.Tensor(0.05731656, shape=(), dtype=float32)"
2015-04-21,"tf.Tensor(0.05549689, shape=(), dtype=float32)"
2015-04-22,"tf.Tensor(0.053640638, shape=(), dtype=float32)"
2015-04-23,"tf.Tensor(0.05175414, shape=(), dtype=float32)"
2015-04-24,"tf.Tensor(0.049861327, shape=(), dtype=float32)"
2015-04-27,"tf.Tensor(0.047969572, shape=(), dtype=float32)"
2015-04-28,"tf.Tensor(0.04605482, shape=(), dtype=float32)"
2015-04-29,"tf.Tensor(0.044162493, shape=(), dtype=float32)"
2015-04-30,"tf.Tensor(0.042259682, shape=(), dtype=float32)"
2015-05-01,"tf.Tensor(0.040364306, shape=(), dtype=float32)"
2015-05-04,"tf.Tensor(0.038466517, shape=(), dtype=float32)"
2015-05-05,"tf.Tensor(0.03656079, shape=(), dtype=float32)"
2015-05-06,"tf.Tensor(0.034700535, shape=(), dtype=float32)"
2015-05-07,"tf.Tensor(0.032851815, shape=(), dtype=float32)"
2015-05-08,"tf.Tensor(0.031025913, shape=(), dtype=float32)"
2015-05-11,"tf.Tensor(0.029161049, shape=(), dtype=float32)"
2015-05-12,"tf.Tensor(0.027254706, shape=(), dtype=float32)"
2015-05-13,"tf.Tensor(0.025332274, shape=(), dtype=float32)"
2015-05-14,"tf.Tensor(0.023408094, shape=(), dtype=float32)"
2015-05-15,"tf.Tensor(0.021482326, shape=(), dtype=float32)"
2015-05-18,"tf.Tensor(0.019565158, shape=(), dtype=float32)"
2015-05-19,"tf.Tensor(0.017641239, shape=(), dtype=float32)"
2015-05-20,"tf.Tensor(0.015684048, shape=(), dtype=float32)"
2015-05-21,"tf.Tensor(0.013715218, shape=(), dtype=float32)"
2015-05-22,"tf.Tensor(0.011713447, shape=(), dtype=float32)"
2015-05-25,"tf.Tensor(0.009685348, shape=(), dtype=float32)"
2015-05-26,"tf.Tensor(0.0076247156, shape=(), dtype=float32)"
2015-05-27,"tf.Tensor(0.005531752, shape=(), dtype=float32)"
2015-05-28,"tf.Tensor(0.0034338539, shape=(), dtype=float32)"
2015-05-29,"tf.Tensor(0.0014197434, shape=(), dtype=float32)"
2015-06-01,"tf.Tensor(-0.000597934, shape=(), dtype=float32)"
2015-06-02,"tf.Tensor(-0.0026746257, shape=(), dtype=float32)"
2015-06-03,"tf.Tensor(-0.0047804755, shape=(), dtype=float32)"
2015-06-04,"tf.Tensor(-0.0068872264, shape=(), dtype=float32)"
2015-06-05,"tf.Tensor(-0.008993149, shape=(), dtype=float32)"
2015-06-08,"tf.Tensor(-0.011109365, shape=(), dtype=float32)"
2015-06-09,"tf.Tensor(-0.013232517, shape=(), dtype=float32)"
2015-06-10,"tf.Tensor(-0.015348263, shape=(), dtype=float32)"
2015-06-11,"tf.Tensor(-0.017473182, shape=(), dtype=float32)"
2015-06-12,"tf.Tensor(-0.019609815, shape=(), dtype=float32)"
2015-06-15,"tf.Tensor(-0.021759216, shape=(), dtype=float32)"
2015-06-16,"tf.Tensor(-0.023877418, shape=(), dtype=float32)"
2015-06-17,"tf.Tensor(-0.025951322, shape=(), dtype=float32)"
2015-06-18,"tf.Tensor(-0.028046533, shape=(), dtype=float32)"
2015-06-19,"tf.Tensor(-0.0300983, shape=(), dtype=float32)"
2015-06-22,"tf.Tensor(-0.03207764, shape=(), dtype=float32)"
2015-06-23,"tf.Tensor(-0.03406127, shape=(), dtype=float32)"
2015-06-24,"tf.Tensor(-0.03607045, shape=(), dtype=float32)"
2015-06-25,"tf.Tensor(-0.03810115, shape=(), dtype=float32)"
2015-06-26,"tf.Tensor(-0.040087197, shape=(), dtype=float32)"
2015-06-29,"tf.Tensor(-0.041978896, shape=(), dtype=float32)"
2015-06-30,"tf.Tensor(-0.043807123, shape=(), dtype=float32)"
2015-07-01,"tf.Tensor(-0.045700543, shape=(), dtype=float32)"
2015-07-02,"tf.Tensor(-0.04754217, shape=(), dtype=float32)"
2015-07-03,"tf.Tensor(-0.04933515, shape=(), dtype=float32)"
2015-07-06,"tf.Tensor(-0.051069543, shape=(), dtype=float32)"
2015-07-07,"tf.Tensor(-0.052806094, shape=(), dtype=float32)"
2015-07-08,"tf.Tensor(-0.05450354, shape=(), dtype=float32)"
2015-07-09,"tf.Tensor(-0.056140807, shape=(), dtype=float32)"
2015-07-10,"tf.Tensor(-0.057835788, shape=(), dtype=float32)"
2015-07-13,"tf.Tensor(-0.05958627, shape=(), dtype=float32)"
2015-07-14,"tf.Tensor(-0.061380476, shape=(), dtype=float32)"
2015-07-15,"tf.Tensor(-0.06317446, shape=(), dtype=float32)"
2015-07-16,"tf.Tensor(-0.06492359, shape=(), dtype=float32)"
2015-07-17,"tf.Tensor(-0.066688664, shape=(), dtype=float32)"
2015-07-20,"tf.Tensor(-0.06850373, shape=(), dtype=float32)"
2015-07-21,"tf.Tensor(-0.070329994, shape=(), dtype=float32)"
2015-07-22,"tf.Tensor(-0.07216523, shape=(), dtype=float32)"
2015-07-23,"tf.Tensor(-0.074002326, shape=(), dtype=float32)"
2015-07-24,"tf.Tensor(-0.07586545, shape=(), dtype=float32)"
2015-07-27,"tf.Tensor(-0.077706836, shape=(), dtype=float32)"
2015-07-28,"tf.Tensor(-0.0794528, shape=(), dtype=float32)"
2015-07-29,"tf.Tensor(-0.08118916, shape=(), dtype=float32)"
2015-07-30,"tf.Tensor(-0.08296815, shape=(), dtype=float32)"
2015-07-31,"tf.Tensor(-0.0847164, shape=(), dtype=float32)"
2015-08-03,"tf.Tensor(-0.08646109, shape=(), dtype=float32)"
2015-08-04,"tf.Tensor(-0.08819249, shape=(), dtype=float32)"
2015-08-05,"tf.Tensor(-0.089964874, shape=(), dtype=float32)"
2015-08-06,"tf.Tensor(-0.091722086, shape=(), dtype=float32)"
2015-08-07,"tf.Tensor(-0.093468055, shape=(), dtype=float32)"
2015-08-10,"tf.Tensor(-0.09523979, shape=(), dtype=float32)"
2015-08-11,"tf.Tensor(-0.097060025, shape=(), dtype=float32)"
2015-08-12,"tf.Tensor(-0.098876625, shape=(), dtype=float32)"
2015-08-13,"tf.Tensor(-0.10067481, shape=(), dtype=float32)"
2015-08-14,"tf.Tensor(-0.10249452, shape=(), dtype=float32)"
2015-08-17,"tf.Tensor(-0.10431893, shape=(), dtype=float32)"
2015-08-18,"tf.Tensor(-0.106151775, shape=(), dtype=float32)"
2015-08-19,"tf.Tensor(-0.10791227, shape=(), dtype=float32)"
2015-08-20,"tf.Tensor(-0.109685205, shape=(), dtype=float32)"
2015-08-21,"tf.Tensor(-0.111416556, shape=(), dtype=float32)"
2015-08-24,"tf.Tensor(-0.11309029, shape=(), dtype=float32)"
2015-08-25,"tf.Tensor(-0.1146645, shape=(), dtype=float32)"
2015-08-26,"tf.Tensor(-0.11616925, shape=(), dtype=float32)"
2015-08-27,"tf.Tensor(-0.11765967, shape=(), dtype=float32)"
2015-08-28,"tf.Tensor(-0.1192043, shape=(), dtype=float32)"
2015-08-31,"tf.Tensor(-0.1207937, shape=(), dtype=float32)"
2015-09-01,"tf.Tensor(-0.12236924, shape=(), dtype=float32)"
2015-09-02,"tf.Tensor(-0.12390997, shape=(), dtype=float32)"
2015-09-03,"tf.Tensor(-0.12544912, shape=(), dtype=float32)"
2015-09-04,"tf.Tensor(-0.12698863, shape=(), dtype=float32)"
2015-09-06,"tf.Tensor(-0.12852472, shape=(), dtype=float32)"
2015-09-07,"tf.Tensor(-0.130061, shape=(), dtype=float32)"
2015-09-08,"tf.Tensor(-0.13157873, shape=(), dtype=float32)"
2015-09-09,"tf.Tensor(-0.13313603, shape=(), dtype=float32)"
2015-09-10,"tf.Tensor(-0.13472274, shape=(), dtype=float32)"
2015-09-11,"tf.Tensor(-0.13628991, shape=(), dtype=float32)"
2015-09-14,"tf.Tensor(-0.13785923, shape=(), dtype=float32)"
2015-09-15,"tf.Tensor(-0.13938686, shape=(), dtype=float32)"
2015-09-16,"tf.Tensor(-0.14087571, shape=(), dtype=float32)"
2015-09-17,"tf.Tensor(-0.14242181, shape=(), dtype=float32)"
2015-09-18,"tf.Tensor(-0.14394842, shape=(), dtype=float32)"
2015-09-21,"tf.Tensor(-0.14547923, shape=(), dtype=float32)"
2015-09-22,"tf.Tensor(-0.14703365, shape=(), dtype=float32)"
2015-09-23,"tf.Tensor(-0.14859445, shape=(), dtype=float32)"
2015-09-24,"tf.Tensor(-0.15013428, shape=(), dtype=float32)"
2015-09-25,"tf.Tensor(-0.15168068, shape=(), dtype=float32)"
2015-09-28,"tf.Tensor(-0.1532063, shape=(), dtype=float32)"
2015-09-29,"tf.Tensor(-0.15473747, shape=(), dtype=float32)"
2015-09-30,"tf.Tensor(-0.156246, shape=(), dtype=float32)"
2015-10-01,"tf.Tensor(-0.15776603, shape=(), dtype=float32)"
2015-10-02,"tf.Tensor(-0.1592866, shape=(), dtype=float32)"
2015-10-05,"tf.Tensor(-0.16081694, shape=(), dtype=float32)"
2015-10-06,"tf.Tensor(-0.16235436, shape=(), dtype=float32)"
2015-10-07,"tf.Tensor(-0.16389106, shape=(), dtype=float32)"
2015-10-08,"tf.Tensor(-0.16543642, shape=(), dtype=float32)"
2015-10-09,"tf.Tensor(-0.1670127, shape=(), dtype=float32)"
2015-10-10,"tf.Tensor(-0.16860324, shape=(), dtype=float32)"
2015-10-12,"tf.Tensor(-0.17019406, shape=(), dtype=float32)"
2015-10-13,"tf.Tensor(-0.17182152, shape=(), dtype=float32)"
2015-10-14,"tf.Tensor(-0.17345127, shape=(), dtype=float32)"
2015-10-15,"tf.Tensor(-0.17506918, shape=(), dtype=float32)"
2015-10-16,"tf.Tensor(-0.17671964, shape=(), dtype=float32)"
2015-10-19,"tf.Tensor(-0.17838627, shape=(), dtype=float32)"
2015-10-20,"tf.Tensor(-0.18005288, shape=(), dtype=float32)"
2015-10-21,"tf.Tensor(-0.18173401, shape=(), dtype=float32)"
2015-10-22,"tf.Tensor(-0.18337108, shape=(), dtype=float32)"
2015-10-23,"tf.Tensor(-0.18503325, shape=(), dtype=float32)"
2015-10-26,"tf.Tensor(-0.18671755, shape=(), dtype=float32)"
2015-10-27,"tf.Tensor(-0.18840775, shape=(), dtype=float32)"
2015-10-28,"tf.Tensor(-0.19010177, shape=(), dtype=float32)"
2015-10-29,"tf.Tensor(-0.19177496, shape=(), dtype=float32)"
2015-10-30,"tf.Tensor(-0.19345133, shape=(), dtype=float32)"
2015-11-02,"tf.Tensor(-0.19512473, shape=(), dtype=float32)"
2015-11-03,"tf.Tensor(-0.1967801, shape=(), dtype=float32)"
2015-11-04,"tf.Tensor(-0.19843553, shape=(), dtype=float32)"
2015-11-05,"tf.Tensor(-0.2001414, shape=(), dtype=float32)"
2015-11-06,"tf.Tensor(-0.20185725, shape=(), dtype=float32)"
2015-11-09,"tf.Tensor(-0.20359488, shape=(), dtype=float32)"
2015-11-10,"tf.Tensor(-0.20534325, shape=(), dtype=float32)"
2015-11-11,"tf.Tensor(-0.20708947, shape=(), dtype=float32)"
2015-11-12,"tf.Tensor(-0.20884238, shape=(), dtype=float32)"
2015-11-13,"tf.Tensor(-0.21059425, shape=(), dtype=float32)"
2015-11-16,"tf.Tensor(-0.21232277, shape=(), dtype=float32)"
2015-11-17,"tf.Tensor(-0.2140626, shape=(), dtype=float32)"
2015-11-18,"tf.Tensor(-0.21580079, shape=(), dtype=float32)"
2015-11-19,"tf.Tensor(-0.21752666, shape=(), dtype=float32)"
2015-11-20,"tf.Tensor(-0.21927673, shape=(), dtype=float32)"
2015-11-23,"tf.Tensor(-0.2210357, shape=(), dtype=float32)"
2015-11-24,"tf.Tensor(-0.22278763, shape=(), dtype=float32)"
2015-11-25,"tf.Tensor(-0.22454377, shape=(), dtype=float32)"
2015-11-26,"tf.Tensor(-0.22631133, shape=(), dtype=float32)"
2015-11-27,"tf.Tensor(-0.22807242, shape=(), dtype=float32)"
2015-11-30,"tf.Tensor(-0.22976972, shape=(), dtype=float32)"
2015-12-01,"tf.Tensor(-0.23146993, shape=(), dtype=float32)"
2015-12-02,"tf.Tensor(-0.23318003, shape=(), dtype=float32)"
2015-12-03,"tf.Tensor(-0.23490444, shape=(), dtype=float32)"
2015-12-04,"tf.Tensor(-0.23664111, shape=(), dtype=float32)"
2015-12-07,"tf.Tensor(-0.23836565, shape=(), dtype=float32)"
2015-12-08,"tf.Tensor(-0.24009538, shape=(), dtype=float32)"
2015-12-09,"tf.Tensor(-0.24180076, shape=(), dtype=float32)"
2015-12-10,"tf.Tensor(-0.24350336, shape=(), dtype=float32)"
2015-12-11,"tf.Tensor(-0.24520336, shape=(), dtype=float32)"
2015-12-14,"tf.Tensor(-0.24689145, shape=(), dtype=float32)"
2015-12-15,"tf.Tensor(-0.24860209, shape=(), dtype=float32)"
2015-12-16,"tf.Tensor(-0.2503161, shape=(), dtype=float32)"
2015-12-17,"tf.Tensor(-0.25203955, shape=(), dtype=float32)"
2015-12-18,"tf.Tensor(-0.2537824, shape=(), dtype=float32)"
2015-12-21,"tf.Tensor(-0.25552043, shape=(), dtype=float32)"
2015-12-22,"tf.Tensor(-0.25727823, shape=(), dtype=float32)"
2015-12-23,"tf.Tensor(-0.25904423, shape=(), dtype=float32)"
2015-12-24,"tf.Tensor(-0.2608084, shape=(), dtype=float32)"
2015-12-25,"tf.Tensor(-0.26256818, shape=(), dtype=float32)"
2015-12-28,"tf.Tensor(-0.26433253, shape=(), dtype=float32)"
2015-12-29,"tf.Tensor(-0.26606965, shape=(), dtype=float32)"
2015-12-30,"tf.Tensor(-0.26781872, shape=(), dtype=float32)"
2015-12-31,"tf.Tensor(-0.2695702, shape=(), dtype=float32)"
2016-01-04,"tf.Tensor(-0.27130765, shape=(), dtype=float32)"
2016-01-05,"tf.Tensor(-0.27296105, shape=(), dtype=float32)"
2016-01-06,"tf.Tensor(-0.27460688, shape=(), dtype=float32)"
2016-01-07,"tf.Tensor(-0.276268, shape=(), dtype=float32)"
2016-01-08,"tf.Tensor(-0.27784517, shape=(), dtype=float32)"
2016-01-11,"tf.Tensor(-0.27943766, shape=(), dtype=float32)"
2016-01-12,"tf.Tensor(-0.28097177, shape=(), dtype=float32)"
2016-01-13,"tf.Tensor(-0.28250998, shape=(), dtype=float32)"
2016-01-14,"tf.Tensor(-0.28402334, shape=(), dtype=float32)"
2016-01-15,"tf.Tensor(-0.28556222, shape=(), dtype=float32)"
2016-01-18,"tf.Tensor(-0.28706393, shape=(), dtype=float32)"
2016-01-19,"tf.Tensor(-0.28857064, shape=(), dtype=float32)"
2016-01-20,"tf.Tensor(-0.29011074, shape=(), dtype=float32)"
2016-01-21,"tf.Tensor(-0.2916292, shape=(), dtype=float32)"
2016-01-22,"tf.Tensor(-0.29311463, shape=(), dtype=float32)"
2016-01-25,"tf.Tensor(-0.2946204, shape=(), dtype=float32)"
2016-01-26,"tf.Tensor(-0.29613295, shape=(), dtype=float32)"
2016-01-27,"tf.Tensor(-0.29758465, shape=(), dtype=float32)"
2016-01-28,"tf.Tensor(-0.29903, shape=(), dtype=float32)"
2016-01-29,"tf.Tensor(-0.30045027, shape=(), dtype=float32)"
2016-02-01,"tf.Tensor(-0.30190882, shape=(), dtype=float32)"
2016-02-02,"tf.Tensor(-0.30335432, shape=(), dtype=float32)"
2016-02-03,"tf.Tensor(-0.30481747, shape=(), dtype=float32)"
2016-02-04,"tf.Tensor(-0.30627552, shape=(), dtype=float32)"
2016-02-05,"tf.Tensor(-0.3077491, shape=(), dtype=float32)"
2016-02-06,"tf.Tensor(-0.3092131, shape=(), dtype=float32)"
2016-02-08,"tf.Tensor(-0.3106773, shape=(), dtype=float32)"
2016-02-09,"tf.Tensor(-0.3121392, shape=(), dtype=float32)"
2016-02-10,"tf.Tensor(-0.3136012, shape=(), dtype=float32)"
2016-02-11,"tf.Tensor(-0.31506342, shape=(), dtype=float32)"
2016-02-12,"tf.Tensor(-0.31651556, shape=(), dtype=float32)"
2016-02-14,"tf.Tensor(-0.31796864, shape=(), dtype=float32)"
2016-02-15,"tf.Tensor(-0.31942254, shape=(), dtype=float32)"
2016-02-16,"tf.Tensor(-0.32088086, shape=(), dtype=float32)"
2016-02-17,"tf.Tensor(-0.32237428, shape=(), dtype=float32)"
2016-02-18,"tf.Tensor(-0.32387796, shape=(), dtype=float32)"
2016-02-19,"tf.Tensor(-0.32538316, shape=(), dtype=float32)"
2016-02-22,"tf.Tensor(-0.326889, shape=(), dtype=float32)"
2016-02-23,"tf.Tensor(-0.32841834, shape=(), dtype=float32)"
2016-02-24,"tf.Tensor(-0.32993847, shape=(), dtype=float32)"
2016-02-25,"tf.Tensor(-0.33146134, shape=(), dtype=float32)"
2016-02-26,"tf.Tensor(-0.33292183, shape=(), dtype=float32)"
